musteri_yasi,sehir,cinsiyet,aylik_gelir,toplam_harcama,siparis_sayisi,ortalama_sepet,musteri_id,churn
18.0,Sehir_27,Belirtmek istemiyorum,68796.72416031267,7748.420200351228,,225.96932474098134,USR001531,1
71.0,Sehir_59,Kadin,107147.35351041998,26572.58322727812,,224.0837908194533,USR001532,1
28.0,Sehir_22,Erkek,49883.94575338745,1326.0415395627324,16.0,715.2401387244627,USR001533,0
64.0,Sehir_117,Erkek,4386.636473099897,5619.079449523649,11.0,363.7088422552532,USR001534,1
19.0,Sehir_91,Erkek,13417.748894301672,790.9015260118834,15.0,285.2391253056204,USR001535,0
26.0,Sehir_41,Erkek,52675.042456329254,4856.663527680859,20.0,259.2622100387228,USR001536,0
24.0,Sehir_114,Kadin,27017.129771842083,2310.481107886911,33.0,420.6749154353877,USR001537,0
58.0,Sehir_39,Kadin,23223.649802208787,37703.318751826155,8.0,254.225594817011,USR001538,0
53.0,Sehir_16,Kadin,15024.216146439167,13248.695940848043,,185.8073049659378,USR001539,0
45.0,Sehir_112,Kadin,77502.97904799481,,35.0,345.13784046436484,USR001540,0
,Sehir_115,Erkek,52310.58972360289,4840.545062904325,7.0,344.00463662729993,USR001541,0
23.0,Sehir_37,Kadin,54228.017305633504,2383.531006712584,16.0,287.4447532660356,USR001542,1
50.0,Sehir_71,Kadin,21875.404466936034,2294.1654236994823,35.0,216.3061580840515,USR001543,1
31.0,Sehir_20,Erkek,41815.827999733716,11142.55829887488,25.0,291.3542598794759,USR001544,0
51.0,Sehir_76,Kadin,12453.88696315713,71124.97308655242,26.0,279.55439535270057,USR001545,1
57.0,Sehir_82,Erkek,32732.953944696063,13291.217402708255,3.0,258.74537364006494,USR001546,1
66.0,Sehir_85,Kadin,4806.172638605291,5168.194730768891,21.0,391.4750102358046,USR001547,0
46.0,Sehir_68,Kadin,10357.923783097262,6460.583862265062,31.0,683.9341974461354,USR001548,1
18.0,Sehir_84,Erkek,28061.407831946617,7804.373821761372,37.0,549.7647755506048,USR001549,0
33.0,Sehir_66,Kadin,242824.56746821187,92223.57511160115,22.0,641.2879203932771,USR001550,1
66.0,Sehir_98,Erkek,8599.03736143954,35608.16622943404,28.0,264.8463036448939,USR001551,1
48.0,Sehir_21,Kadin,13428.512527914956,11069.521556944166,11.0,601.2032356206787,USR001552,0
53.0,Sehir_58,Erkek,43192.400195434915,9243.52292922186,40.0,384.09137245537505,USR001553,1
44.0,Sehir_49,Erkek,149572.77232932125,11605.380066901824,35.0,497.95452375796435,USR001554,0
27.0,Sehir_64,Erkek,42690.76918845301,14663.706922654683,37.0,418.6555937072232,USR001555,1
69.0,Sehir_17,Kadin,63685.58251786175,,33.0,298.5099175684779,USR001556,0
62.0,Sehir_38,Erkek,27720.209180205286,2942.766084690073,,457.9246427909067,USR001557,0
74.0,Sehir_114,Kadin,24137.03661541986,27963.750143725953,,422.73958304277136,USR001558,1
66.0,Sehir_12,Erkek,38783.395448454685,8319.681706776304,40.0,84.77202508806567,USR001559,1
34.0,Sehir_76,Erkek,21447.60981259633,25297.820454924626,17.0,331.3813653330308,USR001560,1
32.0,Sehir_79,Erkek,64822.98141770612,,4.0,480.860627986742,USR001561,0
32.0,Sehir_56,Erkek,10046.529001463543,15134.583179722134,1.0,391.6132419790832,USR001562,0
70.0,Sehir_4,Kadin,74012.52584616396,12459.74311660537,39.0,420.4206456496694,USR001563,1
49.0,Sehir_4,Erkek,37475.79023883767,377109.7645177635,,237.28642592825764,USR001564,0
43.0,Sehir_33,Kadin,30583.725654892227,10388.182634624301,32.0,388.4315909607022,USR001565,0
73.0,Sehir_12,Kadin,9755.752127725758,2189.3146542842364,36.0,335.54860832135915,USR001566,0
52.0,Sehir_11,Kadin,16583.59217603106,5782.143388539687,5.0,319.48201480953384,USR001567,0
69.0,Sehir_19,Kadin,94742.80453771833,52157.415926904265,28.0,248.11153579499364,USR001568,1
74.0,Sehir_22,Kadin,30733.876724883343,1714.709880951448,30.0,487.2293531994742,USR001569,1
,Sehir_100,Kadin,45375.09987643385,3284.7587062233206,8.0,401.82028742685225,USR001570,1
,Sehir_76,Kadin,17968.479974265734,30568.097146343047,37.0,386.68216624090167,USR001571,1
59.0,Sehir_3,Kadin,35481.130219071674,5849.171047974273,17.0,657.6176993737365,USR001572,1
64.0,Sehir_75,Kadin,12115.953830336035,7098.97052209423,10.0,421.0698754276194,USR001573,0
26.0,Sehir_16,Erkek,39336.408873825545,29379.351720673047,35.0,530.0745031465091,USR001574,0
36.0,Sehir_50,Kadin,48850.14949809349,3428.2821685701088,22.0,390.93992413416464,USR001575,0
49.0,Sehir_4,Erkek,46933.725120826704,1390.8593300672246,27.0,297.02544679824626,USR001576,1
63.0,Sehir_10,Kadin,17626.031232387773,1530.4802208327164,27.0,191.12940175334617,USR001577,1
24.0,Sehir_15,Belirtmek istemiyorum,27621.761818778312,16287.228174617727,31.0,386.20851919966725,USR001578,0
52.0,Sehir_52,Kadin,55812.621624860054,11058.542802982189,21.0,49.52343069347609,USR001579,0
34.0,Sehir_55,Kadin,30664.163032247467,3529.530661708917,40.0,390.8700613836786,USR001580,0
30.0,Sehir_42,Kadin,28858.37989702469,2017.1684609793551,,397.3097589492295,USR001581,1
47.0,Sehir_74,Kadin,166503.91254585443,,24.0,317.3648630229384,USR001582,1
41.0,Sehir_86,Erkek,16970.10770348148,30940.48326719056,9.0,336.14504586119295,USR001583,0
54.0,Sehir_87,Erkek,86192.18355044405,,14.0,162.3245722911361,USR001584,0
36.0,Sehir_69,Erkek,14418.328218426035,3658.3926880110794,38.0,557.8405430106088,USR001585,0
64.0,Sehir_65,Erkek,61317.76404568286,1941.8067230053894,13.0,299.4123565835712,USR001586,1
22.0,Sehir_58,Belirtmek istemiyorum,63992.55621899489,,39.0,204.18608803949493,USR001587,0
67.0,Sehir_28,Kadin,24141.988766568033,12157.417895597353,33.0,431.6991597850235,USR001588,0
19.0,Sehir_58,Kadin,13711.888616131586,102559.9709034461,22.0,366.61341616855003,USR001589,1
59.0,Sehir_1,Erkek,7507.46724559806,10523.202029260814,7.0,296.24978232086136,USR001590,1
37.0,Sehir_115,Kadin,22201.368117140482,7597.58926297924,27.0,280.39499517088393,USR001591,0
39.0,Sehir_44,Erkek,55324.70973497375,22822.996548666964,34.0,349.15419608880325,USR001592,0
,Sehir_90,Kadin,15335.067439981676,18684.669657290502,8.0,551.8723955803048,USR001593,0
58.0,Sehir_114,Belirtmek istemiyorum,39244.196984013906,4051.3564208652233,,420.43196157298155,USR001594,0
27.0,Sehir_59,Erkek,11146.22507948994,128344.34012298295,10.0,344.83875792387664,USR001595,1
55.0,Sehir_103,Erkek,30118.336349765115,7869.422645206648,21.0,477.86508135818605,USR001596,1
59.0,Sehir_57,Erkek,14506.68529003702,10760.640784731686,27.0,354.1297836692363,USR001597,0
66.0,Sehir_15,Erkek,34119.20149484989,15703.176641817034,37.0,410.23284137530254,USR001598,0
58.0,Sehir_3,Erkek,24321.996467789868,12271.648013757771,12.0,372.6691597980005,USR001599,1
35.0,Sehir_16,Erkek,14012.52835613713,50537.81781619992,17.0,438.4670627020769,USR001600,1
60.0,Sehir_113,Erkek,21437.590333110886,3992.247015087856,40.0,283.37837386895944,USR001601,0
65.0,Sehir_57,Erkek,17200.169376197573,20744.961950723395,17.0,179.0985704656136,USR001602,0
36.0,Sehir_38,Erkek,12693.68925396831,9872.240764399414,31.0,486.02722256221966,USR001603,1
25.0,Sehir_53,Kadin,86352.8130401263,26351.166808099624,20.0,575.7392476719447,USR001604,1
68.0,Sehir_30,Erkek,27224.160411318517,6260.513315653569,3.0,186.21783743604544,USR001605,0
26.0,Sehir_104,Kadin,6236.782109314729,5321.452506543671,26.0,376.8937511219854,USR001606,0
51.0,Sehir_119,Erkek,22056.780823142926,19506.210575804347,18.0,282.66947160435836,USR001607,1
31.0,Sehir_10,Erkek,75491.0489348692,12451.444366134674,13.0,482.5068038001144,USR001608,0
25.0,Sehir_86,Erkek,19750.085380714965,3027.9673663671333,,386.9968602242575,USR001609,1
62.0,Sehir_40,Kadin,120354.2916727542,,38.0,849.1208429644919,USR001610,1
26.0,Sehir_5,Erkek,18300.256516580066,19516.416264997653,14.0,304.7849772034235,USR001611,1
56.0,Sehir_110,Kadin,54324.27419723611,7412.73667081023,26.0,580.5938505462696,USR001612,1
57.0,Sehir_7,Erkek,83225.64959276722,,36.0,595.1945968026702,USR001613,1
21.0,Sehir_24,Belirtmek istemiyorum,52060.15614382285,12543.48989177955,3.0,430.03961885750954,USR001614,1
27.0,Sehir_3,Erkek,12093.275342628029,17900.470364538814,5.0,355.56249790672916,USR001615,0
63.0,Sehir_56,Erkek,17086.17845995072,1196.4449669159526,27.0,364.2256546235043,USR001616,1
46.0,Sehir_71,Kadin,92601.1456241912,12718.553438355566,,351.5307278158488,USR001617,0
24.0,Sehir_38,Erkek,19078.37616900839,17730.92630726694,,519.9949568619711,USR001618,0
,Sehir_8,Erkek,79264.14892393321,481.57485441530173,23.0,219.10455543834357,USR001619,0
33.0,Sehir_13,Kadin,25739.246894600103,10254.045508898289,35.0,325.8524040383156,USR001620,0
18.0,Sehir_112,Erkek,40666.09003076176,18648.685896479885,25.0,307.67210634147364,USR001621,1
70.0,Sehir_96,Erkek,11981.441361132278,16269.605895007378,,91.07083683140598,USR001622,0
18.0,Sehir_112,Erkek,22323.292972649564,21225.06398407816,28.0,478.8372364643617,USR001623,0
49.0,Sehir_63,Erkek,18029.32532012252,5469.377517488294,,509.43790720900097,USR001624,0
74.0,Sehir_65,Kadin,43498.412425555405,2326.4814046035162,18.0,254.86723496576502,USR001625,1
50.0,Sehir_94,Kadin,39126.60947637452,934.7758817390214,,504.51986849821174,USR001626,1
51.0,Sehir_73,Kadin,52581.51530974492,30051.500996471495,36.0,112.45134184440727,USR001627,1
40.0,Sehir_52,Erkek,24528.279532841978,18838.88930966767,38.0,353.59317548036523,USR001628,0
25.0,Sehir_35,Kadin,17254.28751145354,32931.55899657258,1.0,331.0612293966918,USR001629,0
50.0,Sehir_58,Kadin,42031.863669854705,3394.2237520493363,40.0,363.1623062599388,USR001630,0
69.0,Sehir_7,Erkek,15935.88681926452,21260.44763942318,8.0,362.3817755378144,USR001631,0
,Sehir_23,Kadin,86054.66571432128,1335.1285490900436,,338.44375051678827,USR001632,0
68.0,Sehir_88,Kadin,33136.215619746574,2854.373702997878,10.0,291.83406268759575,USR001633,1
41.0,Sehir_104,Kadin,27975.709988098413,9425.48679019398,,333.6941047313353,USR001634,0
48.0,Sehir_12,Erkek,52561.56867879908,17959.044803683635,32.0,554.4831858652122,USR001635,0
27.0,Sehir_11,Erkek,34163.339390394765,60767.776609003435,20.0,263.1921575136648,USR001636,0
53.0,Sehir_10,Kadin,9638.864850098254,6074.914059485359,,688.30100197797,USR001637,0
28.0,Sehir_94,Kadin,15535.081693518167,2867.2261233861113,20.0,254.72533209301352,USR001638,0
33.0,Sehir_37,Erkek,84640.39916314447,2695.721988176246,4.0,386.00888253753703,USR001639,0
59.0,Sehir_39,Erkek,38836.176618204365,3549.581066150962,4.0,435.68097547548444,USR001640,1
20.0,Sehir_1,Kadin,9459.225220488212,116451.73284218676,,306.23661419698357,USR001641,1
43.0,Sehir_116,Erkek,48131.38092124867,20095.441903515206,19.0,557.3544818676554,USR001642,1
51.0,Sehir_52,Erkek,23215.9064160337,30792.862972406943,,431.7817675067007,USR001643,1
25.0,Sehir_95,Kadin,18040.960554121346,6082.781144065915,1.0,319.26464613740853,USR001644,1
34.0,Sehir_84,Erkek,14531.904469152414,8087.0684812136415,4.0,555.6897159567222,USR001645,0
37.0,Sehir_17,Erkek,80817.07747414718,18753.157311143696,,197.6762329222661,USR001646,0
55.0,Sehir_96,Erkek,7537.1642974790275,4416.2292188966,8.0,265.1774720697268,USR001647,0
73.0,Sehir_66,Kadin,18582.477400887015,5712.605687606135,34.0,434.3855647891613,USR001648,1
65.0,Sehir_72,Erkek,39978.67287291792,3606.0015026931014,18.0,470.21996381218014,USR001649,1
28.0,Sehir_24,Kadin,128372.36935258139,4736.286933225665,25.0,398.39328277331765,USR001650,1
19.0,Sehir_101,Belirtmek istemiyorum,56561.65477240063,8593.611307919993,6.0,330.9211516764825,USR001651,0
20.0,Sehir_111,Kadin,18456.6553421182,3022.8272520453065,14.0,312.28338980856813,USR001652,1
51.0,Sehir_48,Kadin,123436.57782754157,11420.608607947644,38.0,519.7101388963082,USR001653,1
26.0,Sehir_11,Kadin,12282.137870481722,11401.4759427137,27.0,386.0591974304359,USR001654,0
31.0,Sehir_101,Erkek,44903.406178256875,6534.830108639059,25.0,219.1641841398948,USR001655,1
66.0,Sehir_106,Kadin,53649.515464516044,3002.0425120147324,,210.51464552073622,USR001656,0
67.0,Sehir_60,Kadin,17945.73091218561,9190.77606754351,21.0,577.0191968890892,USR001657,1
65.0,Sehir_69,Kadin,63454.24928523629,,40.0,242.1857582016856,USR001658,1
32.0,Sehir_26,Erkek,24074.004764426893,8569.057257033539,36.0,390.90966006272197,USR001659,1
53.0,Sehir_8,Erkek,63329.96912687927,30265.17410167873,23.0,552.6359652105599,USR001660,1
52.0,Sehir_113,Kadin,8335.873643351862,1801.674626573632,15.0,431.3160936169239,USR001661,1
28.0,Sehir_57,Erkek,47476.060437304695,109994.27569367379,18.0,236.3536388494874,USR001662,0
49.0,Sehir_32,Kadin,26116.293272276493,7427.701158125982,,197.64588572244273,USR001663,1
47.0,Sehir_83,Erkek,91104.54993241548,,15.0,630.483270926954,USR001664,0
40.0,Sehir_3,Kadin,35059.9739752526,3283.613893714897,33.0,193.82531120960186,USR001665,1
60.0,Sehir_9,Kadin,98654.9440204593,,7.0,267.00961491481405,USR001666,1
56.0,Sehir_29,Erkek,54507.31610095745,6969.147850441237,17.0,405.87554579267965,USR001667,0
48.0,Sehir_54,Erkek,32793.75017467433,5049.568273611789,,317.1682326385271,USR001668,1
59.0,Sehir_44,Kadin,68195.60832464905,4061.8019105505396,27.0,436.07078073434315,USR001669,1
61.0,Sehir_22,Erkek,68545.07051582128,5871.172099079487,,129.83418118632088,USR001670,0
50.0,Sehir_42,Erkek,52972.49012814033,13386.697748481045,13.0,318.4400924140402,USR001671,1
33.0,Sehir_40,Kadin,5803.165945594638,9970.368555845986,38.0,451.65331210138277,USR001672,1
61.0,Sehir_62,Erkek,16546.85954794976,7724.623172117023,,452.16096155259595,USR001673,0
58.0,Sehir_67,Kadin,109895.44329022004,3450.5685669454374,,264.132008554396,USR001674,1
74.0,Sehir_105,Erkek,13296.329725696343,3219.533754418754,22.0,196.74349331032496,USR001675,1
26.0,Sehir_96,Erkek,73568.2569359337,,34.0,382.0569661128311,USR001676,1
41.0,Sehir_35,Kadin,63905.5905397539,14077.468993834773,,153.1306031563932,USR001677,0
70.0,Sehir_108,Erkek,20320.756101799434,17938.63150489012,40.0,542.6405893945861,USR001678,0
47.0,Sehir_62,Erkek,7359.996221256989,21087.865015625015,,373.61131463614424,USR001679,0
71.0,Sehir_22,Kadin,23037.30002761765,8088.832840402487,2.0,245.4782635667049,USR001680,1
18.0,Sehir_40,Kadin,191455.75851988755,,27.0,191.824788892086,USR001681,0
20.0,Sehir_89,Kadin,18203.66390439795,6620.056304726011,39.0,255.04150013114406,USR001682,1
63.0,Sehir_98,Kadin,19237.064201948004,1001.4882382328217,36.0,115.71033984833869,USR001683,0
38.0,Sehir_44,Erkek,16349.197159938896,6253.445385694967,8.0,424.2168605307472,USR001684,0
47.0,Sehir_18,Erkek,95973.51828898281,5164.7297123799935,29.0,229.57301135690852,USR001685,0
42.0,Sehir_23,Kadin,29901.604815567887,2328.887010841925,9.0,409.9507642634094,USR001686,1
41.0,Sehir_12,Kadin,22010.502765209352,4101.577722741591,5.0,430.6318576193561,USR001687,1
71.0,Sehir_83,Kadin,112507.95550836387,,6.0,494.89958478242255,USR001688,1
23.0,Sehir_60,Erkek,57733.638391649576,2079.9598241117046,,387.77713954923325,USR001689,1
62.0,Sehir_54,Erkek,17405.95741248439,3453.2028245103943,14.0,518.7851556745263,USR001690,1
68.0,Sehir_80,Erkek,13645.0605567554,51921.19766726566,23.0,557.9165652109644,USR001691,1
,Sehir_99,Kadin,91723.69042221716,1184.1167404584537,13.0,388.732275573498,USR001692,1
40.0,Sehir_95,Kadin,36806.52915071858,6504.05695736325,,397.77898623379394,USR001693,1
27.0,Sehir_16,Erkek,10517.00535941284,1999.0528274368341,,266.37893015772033,USR001694,1
56.0,Sehir_70,Erkek,8721.159257886671,3288.0035721923227,33.0,201.8562949161484,USR001695,0
44.0,Sehir_105,Erkek,14871.011021668182,6391.44287846222,,542.3111763966659,USR001696,0
26.0,Sehir_92,Erkek,13472.587298174783,2477.2606519662004,6.0,440.86155686595356,USR001697,1
38.0,Sehir_39,Kadin,7066.626042543892,16134.526185799234,,453.02435843735424,USR001698,1
72.0,Sehir_47,Kadin,15068.992137947942,41002.189378112205,21.0,261.3935589851764,USR001699,0
33.0,Sehir_106,Erkek,17408.87740322796,22248.141662577043,20.0,593.5882255418363,USR001700,1
28.0,Sehir_3,Kadin,25080.72669212855,27709.642637740522,10.0,315.7079113242954,USR001701,1
56.0,Sehir_63,Belirtmek istemiyorum,140691.95120528233,1547.3780317956173,,229.72389307719914,USR001702,0
29.0,Sehir_13,Erkek,29334.670304656007,6053.03315797297,9.0,263.94888122052384,USR001703,0
70.0,Sehir_107,Erkek,31759.276338971868,14198.694188777597,,585.678742507886,USR001704,0
66.0,Sehir_4,Kadin,54578.99010342225,23050.185518963128,36.0,183.34285609853077,USR001705,0
74.0,Sehir_2,Erkek,30035.807828093486,66437.94221262659,38.0,237.3316234915758,USR001706,1
70.0,Sehir_39,Kadin,50017.207295185115,29226.979289654326,2.0,784.7763977896809,USR001707,0
31.0,Sehir_24,Kadin,45455.62714720807,23760.655189419573,37.0,491.15566044873106,USR001708,1
30.0,Sehir_59,Erkek,40057.48604386369,191054.6318288224,,240.0416231862181,USR001709,1
37.0,Sehir_35,Erkek,332093.84297964163,9095.825926950962,20.0,187.7828961981811,USR001710,0
44.0,Sehir_42,Kadin,75274.79840520446,,23.0,99.09542099779208,USR001711,0
68.0,Sehir_67,Erkek,15284.926294527191,10024.922128285569,6.0,364.5671219332316,USR001712,0
59.0,Sehir_67,Kadin,48833.78895925775,2702.5111982710428,24.0,459.20305316832196,USR001713,0
54.0,Sehir_112,Kadin,19275.893537249733,8788.159146996462,34.0,577.8197314851449,USR001714,0
68.0,Sehir_57,Kadin,51896.18767469803,1020.2238749775152,15.0,65.9024628254844,USR001715,1
54.0,Sehir_67,Kadin,12086.56841059616,4292.296382996502,37.0,151.19277461408484,USR001716,0
39.0,Sehir_81,Kadin,14969.595278334598,7055.758292637384,5.0,332.0674133649689,USR001717,0
41.0,Sehir_20,Kadin,47816.50013349431,25325.38038199555,34.0,768.1505083788604,USR001718,0
47.0,Sehir_80,Erkek,80671.06912235127,,29.0,482.88537535962564,USR001719,1
23.0,Sehir_103,Erkek,54291.09406869108,2549.517800170142,12.0,405.91996606326137,USR001720,1
60.0,Sehir_38,Erkek,71918.86356385254,97854.80924333593,17.0,166.26146142101706,USR001721,1
55.0,Sehir_21,Erkek,48974.49086825987,9682.23627880702,12.0,32.002205135189854,USR001722,0
59.0,Sehir_41,Erkek,41689.179063236945,10808.130557071718,31.0,355.8274528385777,USR001723,0
48.0,Sehir_33,Erkek,24271.191246282153,1163.0112410254096,32.0,335.0945766267124,USR001724,1
62.0,Sehir_70,Erkek,69591.75989312581,,28.0,309.8288719173094,USR001725,0
72.0,Sehir_103,Erkek,82446.37708425484,28560.74706469911,10.0,292.9349498525815,USR001726,0
50.0,Sehir_71,Erkek,34527.36396136886,9934.155563569417,11.0,237.74689693403025,USR001727,0
43.0,Sehir_15,Kadin,33072.5584140418,9222.280894748574,40.0,203.3536809446867,USR001728,0
23.0,Sehir_37,Kadin,129718.84406459211,,23.0,558.4261697342247,USR001729,1
62.0,Sehir_82,Kadin,35727.02114006218,1433.9022227987284,22.0,217.02075552269412,USR001730,1
69.0,Sehir_39,Kadin,38582.292099445214,7216.09867352688,16.0,308.577791184746,USR001731,1
57.0,Sehir_70,Kadin,53496.993027031465,43914.350063069876,,344.138284142575,USR001732,1
67.0,Sehir_83,Kadin,33582.31926952957,29853.25465300701,12.0,455.94205025469415,USR001733,0
67.0,Sehir_39,Erkek,18839.815249746047,6972.71998556383,38.0,222.22544882054328,USR001734,1
63.0,Sehir_77,Belirtmek istemiyorum,49137.23911440866,52912.898136560914,38.0,496.71020322504097,USR001735,1
46.0,Sehir_47,Erkek,35206.851656686275,1788.4092058450667,12.0,263.05004576700827,USR001736,1
23.0,Sehir_16,Kadin,158545.96102398387,,1.0,325.7154246115377,USR001737,0
18.0,Sehir_44,Kadin,68238.13421209074,75837.39992021544,13.0,596.464787848973,USR001738,1
29.0,Sehir_52,Erkek,22552.792447263273,16212.984977367983,14.0,204.61584303519973,USR001739,0
,Sehir_0,Kadin,65071.905463811636,,37.0,458.13570686610126,USR001740,0
60.0,Sehir_107,Erkek,46457.47550003889,7582.647717599697,27.0,500.69163020893245,USR001741,0
43.0,Sehir_63,Erkek,103522.16688485898,3078.0226229169893,22.0,396.4846703360487,USR001742,0
19.0,Sehir_4,Erkek,23871.406232761376,11292.69259116646,24.0,332.370376672224,USR001743,1
29.0,Sehir_104,Erkek,42232.313032521844,10268.807030620808,,668.8556052623251,USR001744,1
73.0,Sehir_102,Erkek,33547.75015628328,8298.762214124663,,347.9231908370965,USR001745,0
74.0,Sehir_1,Kadin,38054.83932243081,2014.8349125054115,2.0,380.61162500492037,USR001746,0
39.0,Sehir_19,Kadin,17887.203372833053,11133.427332307732,,299.52098391837075,USR001747,1
63.0,Sehir_43,Erkek,57568.41435179279,4292.335550272082,18.0,372.6622786069581,USR001748,1
59.0,Sehir_60,Kadin,50735.00679678645,2482.0181723979085,37.0,494.61769680596814,USR001749,0
,Sehir_87,Erkek,101537.03558663382,,,308.7041988633234,USR001750,0
68.0,Sehir_50,Erkek,36025.39258612035,109498.44523845415,26.0,33.720430810441314,USR001751,1
