musteri_id;recency_gun;frequency;monetary;ort_sepet;son_islem_ay;son_islem_yil;dominant_kanal;sehir;segment_mevcut;kayip_riski
MUS-10196;27;8;41817.77;5227.22;12;2024;Mağaza;Konya;şampiyon;0
MUS-10749;104;4;1513.89;378.47;9;2024;Mağaza;Ankara;riskli;1
MUS-10843;23;8;9726.74;1215.84;12;2024;Mağaza;Antalya;sadık;0
MUS-11352;349;2;1718.51;859.25;1;2024;Online;Adana;riskli;1
MUS-10116;35;5;2191.22;438.24;11;2024;Online;Bursa;riskli;1
MUS-10015;46;4;6860.44;1715.11;11;2024;Online;İstanbul;sadık;0
MUS-10395;254;4;2513.02;628.25;4;2024;Online;Gaziantep;riskli;1
MUS-10737;226;3;1326.21;442.07;5;2024;Mağaza;Kayseri;riskli;1
MUS-11025;474;1;23.39;23.39;9;2023;Mağaza;Konya;kayıp;1
MUS-10034;62;6;10911.45;1818.58;10;2024;Online;Konya;sadık;0
MUS-10495;401;2;214.1;107.05;11;2023;Online;Konya;kayıp;1
MUS-10519;46;5;6411.17;1282.23;11;2024;Online;Bursa;sadık;0
MUS-11585;26;9;45914.16;5101.57;12;2024;Telefon;Ankara;şampiyon;0
MUS-10584;14;6;9343.3;1557.22;12;2024;Online;Antalya;sadık;0
MUS-10554;38;9;12582.78;1398.09;11;2024;Telefon;Konya;sadık;0
MUS-10651;83;3;670.51;223.5;10;2024;Mağaza;Mersin;riskli;1
MUS-11723;189;2;535.84;267.92;6;2024;Mağaza;Kayseri;kayıp;1
MUS-10579;97;3;1886.94;628.98;9;2024;Mağaza;Adana;riskli;1
MUS-11056;15;7;10610.23;1515.75;12;2024;Online;Antalya;sadık;0
MUS-11917;41;2;494.86;247.43;11;2024;Mağaza;Antalya;kayıp;1
MUS-11276;98;2;1231.34;615.67;9;2024;Mağaza;Mersin;riskli;1
MUS-11974;0;5;2580.17;516.03;12;2024;Mağaza;Kayseri;riskli;1
MUS-10063;21;7;33623.13;4803.3;12;2024;Telefon;Adana;şampiyon;0
MUS-11316;2;3;4655.7;1551.9;12;2024;Telefon;Antalya;sadık;0
MUS-10950;46;5;6112.87;1222.57;11;2024;Online;Mersin;sadık;0
MUS-10400;69;6;7177.62;1196.27;10;2024;Mağaza;Adana;sadık;0
MUS-10743;189;2;125.67;62.83;6;2024;Mağaza;Antalya;kayıp;1
MUS-12292;19;4;1899.11;474.78;12;2024;Online;Ankara;riskli;1
MUS-11790;0;5;5864.64;1172.93;12;2024;Online;Kayseri;sadık;0
MUS-11657;85;3;1310.56;436.85;10;2024;Mağaza;Antalya;riskli;1
MUS-10321;564;1;224.5;224.5;6;2023;Telefon;Kayseri;kayıp;1
MUS-12140;29;4;2073.64;518.41;12;2024;Mağaza;Antalya;riskli;1
MUS-11872;123;2;454.46;227.23;8;2024;Online;İzmir;kayıp;1
MUS-10468;0;8;6623.26;827.91;12;2024;Online;Gaziantep;sadık;0
MUS-10841;214;3;1534.35;511.45;5;2024;Mağaza;Kayseri;riskli;1
MUS-10594;68;13;71102.99;5469.46;10;2024;Online;Kayseri;şampiyon;0
MUS-11501;113;3;1785.57;595.19;9;2024;Telefon;Adana;riskli;1
MUS-10493;4;9;28438.61;3159.85;12;2024;Online;Konya;şampiyon;0
MUS-11778;17;6;6148.53;1024.75;12;2024;Telefon;Bursa;sadık;0
MUS-10415;55;5;7162.61;1432.52;11;2024;Online;Gaziantep;sadık;0
MUS-11150;91;1;344.97;344.97;10;2024;Telefon;Mersin;kayıp;1
MUS-12196;52;2;223.14;111.57;11;2024;Mağaza;Adana;kayıp;1
MUS-12234;7;4;6338.86;1584.71;12;2024;Online;Adana;sadık;0
MUS-11881;269;2;455.11;227.56;4;2024;Online;Mersin;kayıp;1
MUS-11810;140;8;6194.93;774.37;8;2024;Online;Adana;sadık;0
MUS-11800;478;1;262.89;262.89;9;2023;Mağaza;İzmir;kayıp;1
MUS-11841;115;2;662.13;331.06;9;2024;Online;Ankara;riskli;1
MUS-11962;25;6;7728.21;1288.04;12;2024;Telefon;Konya;sadık;0
MUS-12060;313;3;621.95;207.32;2;2024;Telefon;İzmir;kayıp;1
MUS-10112;147;2;747.04;373.52;8;2024;Mağaza;Kayseri;riskli;1
MUS-10453;71;2;402.37;201.19;10;2024;Mağaza;Konya;riskli;1
MUS-10828;25;1;73.47;73.47;12;2024;Mağaza;Antalya;kayıp;1
MUS-11183;201;4;6132.18;1533.05;6;2024;Online;Mersin;sadık;0
MUS-10046;181;3;1405.03;468.34;7;2024;Mağaza;Ankara;riskli;1
MUS-10447;32;3;1734.66;578.22;11;2024;Mağaza;Bursa;riskli;1
MUS-10054;69;2;955.72;477.86;10;2024;Online;Antalya;riskli;1
MUS-11808;146;2;629.54;314.77;8;2024;Mağaza;Ankara;kayıp;1
MUS-11747;71;4;4194.89;1048.72;10;2024;Mağaza;Mersin;sadık;0
MUS-10653;19;6;6993.51;1165.59;12;2024;Online;Konya;sadık;0
MUS-11569;90;2;810.82;405.41;10;2024;Mağaza;Kayseri;riskli;1
MUS-12330;138;4;1073.06;268.26;8;2024;Mağaza;Antalya;riskli;1
MUS-12387;13;8;34521.74;4315.22;12;2024;Telefon;Konya;şampiyon;0
MUS-11268;14;2;534.17;267.09;12;2024;Mağaza;Bursa;riskli;1
MUS-10036;0;2;304.25;152.12;12;2024;Mağaza;Antalya;kayıp;1
MUS-11002;15;7;7081.29;1011.61;12;2024;Telefon;Gaziantep;sadık;0
MUS-10549;11;8;9186.81;1148.35;12;2024;Online;Kayseri;sadık;0
MUS-10078;8;2;559.85;279.93;12;2024;Online;Konya;kayıp;1
MUS-10650;67;3;663.94;221.31;10;2024;Online;Kayseri;riskli;1
MUS-12310;49;3;3763.83;1254.61;11;2024;Telefon;Mersin;sadık;0
MUS-12241;14;6;28610.93;4768.49;12;2024;Online;Kayseri;şampiyon;0
MUS-11718;0;8;10037.96;1254.74;12;2024;Mağaza;Adana;sadık;0
MUS-10721;502;1;341.01;341.01;8;2023;Mağaza;İzmir;kayıp;1
MUS-11093;25;6;7232.68;1205.45;12;2024;Mağaza;Gaziantep;sadık;0
MUS-10038;12;1;318.37;318.37;12;2024;Telefon;Antalya;kayıp;1
MUS-11544;116;2;218.42;109.21;9;2024;Online;Ankara;sadık;0
MUS-12022;143;2;586.95;293.47;8;2024;Mağaza;Gaziantep;riskli;1
MUS-11353;1;10;38351.66;3835.17;12;2024;Online;Bursa;şampiyon;0
MUS-12309;99;3;219.08;73.03;9;2024;Online;İstanbul;kayıp;1
MUS-10408;186;3;759.14;253.05;6;2024;Telefon;Gaziantep;kayıp;1
MUS-10988;83;2;226.92;113.46;10;2024;Online;Kayseri;kayıp;1
MUS-12369;93;2;956.25;478.12;9;2024;Mağaza;Gaziantep;riskli;1
MUS-12277;79;3;2045.52;681.84;10;2024;Mağaza;Antalya;riskli;1
MUS-10739;5;3;782.3;260.77;12;2024;Mağaza;Mersin;riskli;1
MUS-11033;95;5;1990.22;398.04;9;2024;Telefon;İzmir;riskli;1
MUS-10341;180;1;165.46;165.46;7;2024;Mağaza;İstanbul;riskli;1
MUS-10347;699;1;148.72;148.72;2;2023;Telefon;Bursa;kayıp;1
MUS-10573;216;3;775.43;258.48;5;2024;Online;Antalya;kayıp;1
MUS-11436;621;1;115.58;115.58;4;2023;Mağaza;İzmir;kayıp;1
MUS-11446;40;4;2048.53;512.13;11;2024;Telefon;Mersin;riskli;1
MUS-10734;7;2;1667.8;833.9;12;2024;Online;Ankara;riskli;1
MUS-10842;10;6;5148.66;858.11;12;2024;Online;İstanbul;sadık;0
MUS-10465;23;1;332.31;332.31;12;2024;Mağaza;Antalya;kayıp;1
MUS-12117;56;2;193.84;96.92;11;2024;Online;Kayseri;kayıp;1
MUS-11709;35;2;185.99;93.0;11;2024;Mağaza;İstanbul;kayıp;1
MUS-11861;8;2;941.42;470.71;12;2024;Online;Mersin;sadık;0
MUS-12141;60;7;8611.89;1230.27;11;2024;Online;Antalya;sadık;0
MUS-12102;59;4;1775.47;443.87;11;2024;Mağaza;Adana;riskli;1
MUS-10099;214;2;1677.58;838.79;5;2024;Online;Adana;riskli;1
MUS-12163;54;1;326.03;326.03;11;2024;Mağaza;Ankara;riskli;1
MUS-11522;34;5;2566.98;513.4;11;2024;Online;Kayseri;riskli;1
MUS-11858;24;3;1539.88;513.29;12;2024;Mağaza;İzmir;riskli;1
MUS-12390;208;2;840.97;420.48;6;2024;Online;Mersin;riskli;1
MUS-12096;6;5;3074.34;614.87;12;2024;Mağaza;Mersin;riskli;1
MUS-11253;266;2;578.54;289.27;4;2024;Mağaza;Antalya;kayıp;1
MUS-10664;19;5;1654.24;330.85;12;2024;Telefon;Ankara;riskli;1
MUS-11932;72;2;271.81;135.91;10;2024;Mağaza;Bursa;kayıp;1
MUS-10563;68;3;1696.11;565.37;10;2024;Mağaza;Antalya;riskli;1
MUS-11246;94;2;218.19;109.09;9;2024;Mağaza;Adana;kayıp;1
MUS-11345;330;2;1250.66;625.33;2;2024;Mağaza;Adana;riskli;1
MUS-11865;17;3;2527.35;842.45;12;2024;Mağaza;Adana;sadık;0
MUS-10269;51;4;7067.9;1766.97;11;2024;Online;Bursa;sadık;0
MUS-11968;94;6;35057.12;5842.85;9;2024;Online;Konya;şampiyon;0
MUS-11870;53;7;11352.58;1621.8;11;2024;Online;Adana;sadık;0
MUS-10278;120;3;3775.54;1258.51;9;2024;Online;Adana;sadık;0
MUS-11910;36;2;305.0;152.5;11;2024;Online;Adana;kayıp;1
MUS-11452;306;1;289.23;289.23;2;2024;Mağaza;Kayseri;kayıp;1
MUS-10937;240;2;334.46;167.23;5;2024;Mağaza;Gaziantep;kayıp;1
MUS-10254;13;5;5184.75;1036.95;12;2024;Online;Ankara;sadık;0
MUS-12325;13;3;4157.85;1385.95;12;2024;Online;Antalya;sadık;0
MUS-10496;94;5;9450.36;1890.07;9;2024;Mağaza;Ankara;sadık;0
MUS-10719;0;7;9071.16;1295.88;12;2024;Online;Mersin;sadık;0
MUS-10744;127;2;125.64;62.82;8;2024;Mağaza;Bursa;kayıp;1
MUS-11606;10;4;2133.58;533.39;12;2024;Mağaza;İzmir;riskli;1
MUS-10938;4;2;939.55;469.77;12;2024;Telefon;Bursa;riskli;1
MUS-10162;190;4;2359.65;589.91;6;2024;Online;Konya;riskli;1
MUS-10845;159;2;530.46;265.23;7;2024;Online;Bursa;riskli;1
MUS-11837;70;3;789.52;263.17;10;2024;Online;İstanbul;riskli;1
MUS-10619;80;3;2446.34;815.45;10;2024;Mağaza;Bursa;riskli;1
MUS-10089;81;4;5641.97;1410.49;10;2024;Online;İstanbul;sadık;0
MUS-10963;5;2;405.11;202.56;12;2024;Online;Bursa;kayıp;1
MUS-11364;27;3;1694.79;564.93;12;2024;Online;Adana;riskli;1
MUS-11464;20;5;5488.18;1097.64;12;2024;Online;İstanbul;sadık;0
MUS-11845;20;3;2062.99;687.66;12;2024;Mağaza;Gaziantep;riskli;1
MUS-11499;112;2;746.83;373.41;9;2024;Mağaza;Bursa;riskli;1
MUS-11015;74;6;5838.52;973.09;10;2024;Online;Adana;sadık;0
MUS-11959;158;5;2379.98;476.0;7;2024;Mağaza;İstanbul;riskli;1
MUS-11291;129;5;2083.83;416.77;8;2024;Online;İstanbul;riskli;1
MUS-12283;160;2;321.67;160.83;7;2024;Online;Antalya;kayıp;1
MUS-10426;21;8;11161.51;1395.19;12;2024;Telefon;İstanbul;sadık;0
MUS-11557;259;2;133.38;66.69;4;2024;Online;Bursa;kayıp;1
MUS-11510;35;13;50926.47;3917.42;11;2024;Mağaza;Konya;şampiyon;0
MUS-10442;48;3;1886.7;628.9;11;2024;Online;Konya;riskli;1
MUS-10837;4;4;3893.32;973.33;12;2024;Mağaza;Antalya;sadık;0
MUS-10806;52;3;302.13;100.71;11;2024;Online;İzmir;kayıp;1
MUS-10784;0;7;8906.49;1272.36;12;2024;Online;Bursa;sadık;0
MUS-11411;48;7;11788.66;1684.09;11;2024;Online;Konya;sadık;0
MUS-11952;87;7;5747.07;821.01;10;2024;Online;İstanbul;sadık;0
MUS-10366;231;3;633.51;211.17;5;2024;Mağaza;Adana;kayıp;1
MUS-11404;73;3;1823.21;607.74;10;2024;Online;İzmir;riskli;1
MUS-11561;9;4;2428.07;607.02;12;2024;Online;Kayseri;riskli;1
MUS-10623;56;6;34706.32;5784.39;11;2024;Online;İzmir;şampiyon;0
MUS-10240;33;3;656.9;218.97;11;2024;Mağaza;Adana;kayıp;1
MUS-12222;61;2;3056.64;1528.32;10;2024;Mağaza;Gaziantep;sadık;0
MUS-10214;561;2;228.5;114.25;6;2023;Online;Konya;kayıp;1
MUS-11496;33;4;1982.08;495.52;11;2024;Online;İzmir;riskli;1
MUS-10631;63;1;20.4;20.4;10;2024;Mağaza;Mersin;kayıp;1
MUS-11770;31;7;34862.38;4980.34;11;2024;Telefon;İzmir;şampiyon;0
MUS-10338;1;2;258.03;129.01;12;2024;Online;Ankara;kayıp;1
MUS-12270;5;5;9387.11;1877.42;12;2024;Online;Kayseri;sadık;0
MUS-11679;44;11;55327.63;5029.78;11;2024;Telefon;Ankara;şampiyon;0
MUS-11637;11;4;4581.46;1145.37;12;2024;Mağaza;Antalya;sadık;0
MUS-11439;30;2;284.76;142.38;12;2024;Telefon;Konya;riskli;1
MUS-11385;273;1;302.59;302.59;4;2024;Online;Bursa;kayıp;1
MUS-10304;205;2;455.77;227.88;6;2024;Telefon;Bursa;kayıp;1
MUS-11492;207;4;960.57;240.14;6;2024;Online;İstanbul;riskli;1
MUS-10635;398;2;260.57;130.28;11;2023;Telefon;Ankara;kayıp;1
MUS-10184;233;2;151.44;75.72;5;2024;Online;Adana;kayıp;1
MUS-12221;10;2;522.78;261.39;12;2024;Mağaza;Kayseri;kayıp;1
MUS-11828;528;1;123.95;123.95;7;2023;Mağaza;Adana;kayıp;1
MUS-10954;39;3;4098.01;1366.0;11;2024;Mağaza;Antalya;sadık;0
MUS-11340;140;2;544.66;272.33;8;2024;Online;Konya;riskli;1
MUS-12223;266;2;1555.02;777.51;4;2024;Mağaza;Mersin;riskli;1
MUS-11582;133;1;152.47;152.47;8;2024;Online;Antalya;kayıp;1
MUS-11505;309;2;91.17;45.59;2;2024;Mağaza;Mersin;riskli;1
MUS-10702;10;4;2335.14;583.79;12;2024;Online;İzmir;riskli;1
MUS-11527;189;1;479.88;479.88;6;2024;Mağaza;Gaziantep;riskli;1
MUS-11645;332;2;1037.42;518.71;2;2024;Online;İstanbul;riskli;1
MUS-10728;297;3;1634.59;544.86;3;2024;Mağaza;İstanbul;riskli;1
MUS-12316;100;2;867.98;433.99;9;2024;Telefon;Konya;riskli;1
MUS-12127;178;3;1230.21;410.07;7;2024;Online;İstanbul;riskli;1
MUS-12023;107;3;824.41;274.8;9;2024;Mağaza;Bursa;riskli;1
MUS-10662;141;4;5182.61;1295.65;8;2024;Online;İzmir;sadık;0
MUS-10229;15;7;5766.76;823.82;12;2024;Online;Bursa;sadık;0
MUS-10626;54;3;1368.37;456.12;11;2024;Mağaza;Kayseri;riskli;1
MUS-11156;33;3;577.6;192.53;11;2024;Mağaza;Ankara;kayıp;1
MUS-11715;296;2;453.95;226.98;3;2024;Telefon;Gaziantep;kayıp;1
MUS-10377;136;5;4037.16;807.43;8;2024;Telefon;Antalya;sadık;0
MUS-12399;132;2;1100.74;550.37;8;2024;Online;Kayseri;riskli;1
MUS-10407;13;6;7116.41;1186.07;12;2024;Mağaza;İstanbul;sadık;0
MUS-10238;141;1;448.42;448.42;8;2024;Mağaza;İstanbul;riskli;1
MUS-12125;130;2;291.46;145.73;8;2024;Online;Antalya;kayıp;1
MUS-10665;75;6;9098.34;1516.39;10;2024;Mağaza;Bursa;sadık;0
MUS-10044;160;3;343.84;114.61;7;2024;Mağaza;İzmir;kayıp;1
MUS-12190;110;3;1185.88;395.29;9;2024;Mağaza;İstanbul;riskli;1
MUS-11203;101;4;1852.94;463.24;9;2024;Mağaza;Adana;riskli;1
MUS-11550;23;4;6106.62;1526.65;12;2024;Online;İzmir;sadık;0
MUS-11663;276;2;250.92;125.46;3;2024;Online;Gaziantep;kayıp;1
MUS-11818;371;1;178.95;178.95;12;2023;Online;Kayseri;kayıp;1
MUS-11415;129;3;516.85;172.28;8;2024;Online;İzmir;kayıp;1
MUS-11563;60;4;1301.67;325.42;11;2024;Telefon;İstanbul;riskli;1
MUS-10656;110;5;5284.09;1056.82;9;2024;Mağaza;Adana;sadık;0
MUS-10096;101;2;422.99;211.5;9;2024;Mağaza;Kayseri;riskli;1
MUS-10429;111;4;6589.82;1647.45;9;2024;Telefon;Adana;sadık;0
MUS-10891;211;2;513.77;256.88;6;2024;Mağaza;Antalya;kayıp;1
MUS-11264;188;1;47.35;47.35;6;2024;Online;İzmir;kayıp;1
MUS-11359;200;4;1539.81;384.95;6;2024;Telefon;Konya;riskli;1
MUS-12333;48;4;1883.82;470.95;11;2024;Online;Ankara;riskli;1
MUS-11206;101;2;1502.82;751.41;9;2024;Mağaza;Adana;sadık;0
MUS-11639;12;6;28885.3;4814.22;12;2024;Online;Mersin;şampiyon;0
MUS-12187;7;8;12664.87;1583.11;12;2024;Online;Mersin;sadık;0
MUS-12287;188;1;772.86;772.86;6;2024;Online;İstanbul;riskli;1
MUS-10464;136;3;1301.59;433.86;8;2024;Mağaza;Adana;riskli;1
MUS-10693;84;5;3179.69;635.94;10;2024;Mağaza;Gaziantep;riskli;1
MUS-12381;29;4;1375.19;343.8;12;2024;Mağaza;Antalya;riskli;1
MUS-11836;33;4;1322.35;330.59;11;2024;Telefon;İzmir;riskli;1
MUS-11667;57;1;131.86;131.86;11;2024;Online;Gaziantep;riskli;1
MUS-11863;103;2;1673.94;836.97;9;2024;Telefon;Adana;sadık;0
MUS-12057;49;4;5464.86;1366.21;11;2024;Online;Adana;sadık;0
MUS-10799;195;2;439.88;219.94;6;2024;Mağaza;Antalya;riskli;1
MUS-11339;20;6;7732.98;1288.83;12;2024;Mağaza;İzmir;sadık;0
MUS-10826;173;1;287.84;287.84;7;2024;Mağaza;Antalya;riskli;1
MUS-11354;213;3;560.44;186.81;6;2024;Online;Bursa;kayıp;1
MUS-12279;17;3;1693.75;564.58;12;2024;Online;Konya;riskli;1
MUS-11114;488;1;20.15;20.15;8;2023;Mağaza;Ankara;kayıp;1
MUS-10809;64;2;582.54;291.27;10;2024;Mağaza;Gaziantep;kayıp;1
MUS-12154;389;1;343.91;343.91;12;2023;Mağaza;Bursa;kayıp;1
MUS-11193;42;2;497.2;248.6;11;2024;Mağaza;Antalya;kayıp;1
MUS-10074;200;2;493.07;246.54;6;2024;Mağaza;Mersin;kayıp;1
MUS-11727;406;1;76.43;76.43;11;2023;Telefon;İstanbul;riskli;1
MUS-12069;90;2;606.5;303.25;10;2024;Online;Antalya;kayıp;1
MUS-12184;314;3;442.34;147.45;2;2024;Mağaza;Antalya;kayıp;1
MUS-10314;113;1;212.87;212.87;9;2024;Mağaza;İstanbul;kayıp;1
MUS-11399;140;3;931.44;310.48;8;2024;Mağaza;Konya;kayıp;1
MUS-11130;74;2;1516.31;758.15;10;2024;Mağaza;Kayseri;riskli;1
MUS-11449;271;1;577.52;577.52;4;2024;Mağaza;İzmir;riskli;1
MUS-10200;75;3;429.5;143.17;10;2024;Mağaza;Adana;kayıp;1
MUS-11416;45;3;983.11;327.7;11;2024;Mağaza;İstanbul;riskli;1
MUS-10604;156;3;1310.64;436.88;7;2024;Mağaza;Kayseri;riskli;1
MUS-11668;29;5;6643.03;1328.61;12;2024;Online;Gaziantep;sadık;0
MUS-10602;68;2;1418.27;709.13;10;2024;Mağaza;İstanbul;riskli;1
MUS-12071;42;1;176.17;176.17;11;2024;Telefon;Bursa;kayıp;1
MUS-10884;327;1;453.53;453.53;2;2024;Telefon;Ankara;riskli;1
MUS-11164;6;3;1074.93;358.31;12;2024;Mağaza;Gaziantep;riskli;1
MUS-10204;311;2;347.65;173.82;2;2024;Online;Bursa;kayıp;1
MUS-11392;7;3;5889.21;1963.07;12;2024;Telefon;Konya;sadık;0
MUS-11017;98;2;409.36;204.68;9;2024;Telefon;Bursa;kayıp;1
MUS-10967;46;5;6232.34;1246.47;11;2024;Online;Adana;sadık;0
MUS-10165;218;2;258.92;129.46;5;2024;Online;İstanbul;kayıp;1
MUS-10649;11;3;175.28;58.43;12;2024;Mağaza;Adana;kayıp;1
MUS-12303;362;1;93.3;93.3;1;2024;Mağaza;İstanbul;kayıp;1
MUS-10142;85;2;495.97;247.99;10;2024;Mağaza;Bursa;kayıp;1
MUS-12160;75;7;8649.77;1235.68;10;2024;Online;Mersin;sadık;0
MUS-11592;18;5;6126.55;1225.31;12;2024;Online;Adana;sadık;0
MUS-11518;197;4;1505.86;376.47;6;2024;Online;Gaziantep;riskli;1
MUS-11949;2;4;2747.75;686.94;12;2024;Online;Kayseri;sadık;0
MUS-10507;208;2;1073.26;536.63;6;2024;Online;Mersin;riskli;1
MUS-10281;35;2;696.19;348.09;11;2024;Telefon;Konya;riskli;1
MUS-11134;395;1;855.78;855.78;12;2023;Telefon;Adana;riskli;1
MUS-11023;429;1;149.85;149.85;10;2023;Mağaza;Bursa;kayıp;1
MUS-10717;2;3;1654.33;551.44;12;2024;Online;Adana;riskli;1
MUS-12006;3;6;6817.48;1136.25;12;2024;Online;Gaziantep;sadık;0
MUS-10543;102;3;383.98;127.99;9;2024;Online;Ankara;kayıp;1
MUS-11086;34;2;896.12;448.06;11;2024;Mağaza;Mersin;riskli;1
MUS-11472;436;2;198.28;99.14;10;2023;Mağaza;Bursa;kayıp;1
MUS-11336;125;3;822.59;274.2;8;2024;Online;Bursa;riskli;1
MUS-11722;44;4;1576.02;394.0;11;2024;Online;Antalya;riskli;1
MUS-10309;446;1;249.71;249.71;10;2023;Online;Mersin;kayıp;1
MUS-11785;323;3;918.24;306.08;2;2024;Mağaza;Ankara;riskli;1
MUS-11039;258;3;1579.9;526.63;4;2024;Mağaza;İstanbul;riskli;1
MUS-10261;336;3;189.12;63.04;1;2024;Mağaza;Antalya;kayıp;1
MUS-11579;256;1;718.13;718.13;4;2024;Online;Kayseri;riskli;1
MUS-11318;70;5;7633.48;1526.7;10;2024;Telefon;Ankara;sadık;0
MUS-11988;32;5;3487.8;697.56;11;2024;Mağaza;Kayseri;sadık;0
MUS-11671;454;2;572.32;286.16;10;2023;Telefon;Kayseri;kayıp;1
MUS-11344;31;5;3476.75;695.35;11;2024;Online;Mersin;sadık;0
MUS-11363;64;5;5932.69;1186.54;10;2024;Online;Konya;sadık;0
MUS-11792;14;3;3739.37;1246.46;12;2024;Online;İstanbul;sadık;0
MUS-11829;43;2;953.56;476.78;11;2024;Mağaza;İzmir;riskli;1
MUS-10753;529;1;276.66;276.66;7;2023;Mağaza;Adana;kayıp;1
MUS-10758;421;2;659.36;329.68;11;2023;Mağaza;Adana;kayıp;1
MUS-11509;13;2;767.55;383.77;12;2024;Mağaza;Ankara;riskli;1
MUS-10714;276;2;524.85;262.43;3;2024;Mağaza;İzmir;riskli;1
MUS-10831;86;2;1243.84;621.92;10;2024;Mağaza;Adana;riskli;1
MUS-11911;603;1;297.46;297.46;5;2023;Mağaza;Antalya;kayıp;1
MUS-10289;162;3;1326.72;442.24;7;2024;Mağaza;Antalya;riskli;1
MUS-11506;325;3;647.95;215.98;2;2024;Telefon;İstanbul;kayıp;1
MUS-11350;14;5;3823.21;764.64;12;2024;Online;Ankara;sadık;0
MUS-10791;443;2;313.94;156.97;10;2023;Mağaza;Mersin;kayıp;1
MUS-10969;43;3;1196.15;398.72;11;2024;Online;Bursa;riskli;1
MUS-11989;13;3;1305.06;435.02;12;2024;Mağaza;İzmir;riskli;1
MUS-11170;106;2;833.72;416.86;9;2024;Mağaza;Antalya;riskli;1
MUS-11765;68;2;830.17;415.09;10;2024;Mağaza;Konya;riskli;1
MUS-10550;120;3;1956.08;652.03;9;2024;Mağaza;Bursa;riskli;1
MUS-10202;30;5;3573.15;714.63;12;2024;Mağaza;İstanbul;riskli;1
MUS-12048;8;8;35789.83;4473.73;12;2024;Telefon;Ankara;şampiyon;0
MUS-11397;35;4;5481.69;1370.42;11;2024;Online;Gaziantep;sadık;0
MUS-12000;128;4;5545.33;1386.33;8;2024;Online;Konya;sadık;0
MUS-11210;317;2;266.79;133.4;2;2024;Mağaza;İstanbul;kayıp;1
MUS-10820;40;2;515.51;257.75;11;2024;Mağaza;Adana;riskli;1
MUS-10990;223;3;1545.31;515.1;5;2024;Mağaza;Konya;riskli;1
MUS-11232;113;4;2815.27;703.82;9;2024;Mağaza;Adana;riskli;1
MUS-11387;9;3;1681.22;560.41;12;2024;Telefon;Gaziantep;riskli;1
MUS-10012;14;2;1137.75;568.88;12;2024;Mağaza;Kayseri;riskli;1
MUS-10461;36;3;403.65;134.55;11;2024;Online;Mersin;kayıp;1
MUS-12363;207;1;440.7;440.7;6;2024;Online;Kayseri;sadık;0
MUS-11780;290;2;308.73;154.37;3;2024;Online;İstanbul;kayıp;1
MUS-11823;281;1;853.94;853.94;3;2024;Online;İstanbul;riskli;1
MUS-11369;85;3;4399.39;1466.46;10;2024;Telefon;Bursa;sadık;0
MUS-12396;105;3;3548.22;1182.74;9;2024;Online;Antalya;sadık;0
MUS-10599;28;2;425.03;212.52;12;2024;Online;Antalya;kayıp;1
MUS-10585;460;1;310.24;310.24;9;2023;Mağaza;Antalya;kayıp;1
MUS-11378;21;3;1531.27;510.42;12;2024;Online;Gaziantep;riskli;1
MUS-11188;264;1;717.92;717.92;4;2024;Online;Mersin;riskli;1
MUS-11315;191;2;550.77;275.38;6;2024;Telefon;İzmir;riskli;1
MUS-11738;69;1;46.27;46.27;10;2024;Telefon;Kayseri;kayıp;1
MUS-10570;106;3;2232.17;744.06;9;2024;Online;Konya;riskli;1
MUS-11368;435;3;304.89;101.63;10;2023;Mağaza;Mersin;kayıp;1
MUS-11155;371;1;35.57;35.57;12;2023;Online;İstanbul;kayıp;1
MUS-10028;87;4;3254.84;813.71;10;2024;Telefon;Ankara;sadık;0
MUS-10424;17;8;12978.37;1622.3;12;2024;Mağaza;Konya;sadık;0
MUS-12331;3;2;387.09;193.54;12;2024;Mağaza;Gaziantep;kayıp;1
MUS-12107;601;1;237.17;237.17;5;2023;Mağaza;Kayseri;kayıp;1
MUS-10295;44;2;440.03;220.01;11;2024;Online;Mersin;kayıp;1
MUS-10808;102;3;637.82;212.61;9;2024;Online;Gaziantep;riskli;1
MUS-11482;37;2;409.03;204.51;11;2024;Online;Ankara;kayıp;1
MUS-12260;23;3;670.16;223.39;12;2024;Telefon;Bursa;kayıp;1
MUS-12354;86;1;353.82;353.82;10;2024;Telefon;Kayseri;riskli;1
MUS-10542;116;2;1001.68;500.84;9;2024;Mağaza;Ankara;riskli;1
MUS-12289;230;3;1126.16;375.39;5;2024;Telefon;Kayseri;riskli;1
MUS-12232;104;2;1606.71;803.36;9;2024;Mağaza;Antalya;riskli;1
MUS-12233;226;2;454.61;227.31;5;2024;Mağaza;Kayseri;kayıp;1
MUS-11644;50;3;3268.36;1089.45;11;2024;Mağaza;Adana;sadık;0
MUS-10655;379;1;304.01;304.01;12;2023;Online;Konya;kayıp;1
MUS-11473;71;4;5096.74;1274.18;10;2024;Telefon;Kayseri;sadık;0
MUS-10545;122;3;377.11;125.7;8;2024;Mağaza;Konya;kayıp;1
MUS-10239;261;1;118.35;118.35;4;2024;Online;Konya;kayıp;1
MUS-12307;50;5;7402.18;1480.44;11;2024;Online;İzmir;sadık;0
MUS-11304;207;5;3110.29;622.06;6;2024;Online;Kayseri;riskli;1
MUS-10817;37;4;1692.51;423.13;11;2024;Telefon;Adana;riskli;1
MUS-12020;6;4;3955.36;988.84;12;2024;Online;Ankara;sadık;0
